"","State","Report_year","unemployment_rate","Assaults","Assaults_percapita","Crimes_percapita","Homicides","Homicides_Percapita","Population","Rapes","Rapes_percapita","Robberies","Robberies_percapita","Violent_crimes","total_crime_rate","assault_rate","rape_rate","robbery_rate","homicide_rate"
"704","New Mexico","1986",9.3,2748,754.54,1178.49,49,13.45,364196,247,67.82,1248,342.67,4292,0.0117848630956957,0.0075453876484091,0.000678206240595723,0.00342672626827313,0.000134542938417775
"705","New Mexico","1987",8.7,2599,699.11,1034.28,48,12.91,371756,211,56.76,987,265.5,3845,0.0103428054960781,0.0069911447293386,0.00056757658248959,0.00265496723657453,0.000129116947675357
"706","New Mexico","1988",7.5,3108,821.84,1130.43,49,12.96,378176,190,50.24,928,245.39,4275,0.0113042604501608,0.00821839566762566,0.000502411575562701,0.00245388390590624,0.00012956930106617
"707","New Mexico","1989",6.7,3445,895.27,1220.37,41,10.65,384801,178,46.26,1032,268.19,4696,0.0122037104893179,0.00895267943690375,0.000462576760455404,0.00268190571230324,0.000106548579655458
"708","New Mexico","1990",6.6,3835,996.79,1331.04,34,8.84,384736,222,57.7,1030,267.72,5121,0.0133104258504533,0.00996787407469018,0.000577019046826915,0.00267716044248524,8.8372286450969e-05
"709","New Mexico","1991",7.1,3972,1010.31,1422.11,51,12.97,393148,261,66.39,1307,332.44,5591,0.0142211075727207,0.0101030655122244,0.0006638721295797,0.0033244477906539,0.0001297221402627
"710","New Mexico","1992",7.2,4372,1088.84,1536.13,42,10.46,401529,294,73.22,1460,363.61,6168,0.0153612815014607,0.0108883791706203,0.000732201161061841,0.00363610100391254,0.000104600165865977
"711","New Mexico","1993",7,4835,1187.13,1644.05,50,12.28,407286,259,63.59,1552,381.06,6696,0.0164405356432581,0.0118712649096704,0.000635916775926499,0.00381059010130473,0.000122763856356467
"712","New Mexico","1994",6.5,4940,1184.89,1608.71,45,10.79,416917,288,69.08,1434,343.95,6707,0.0160871348493825,0.0118488811921797,0.000690784976386187,0.00343953352825622,0.000107935152560342
"713","New Mexico","1995",6.6,2763,658.31,1128.15,53,12.63,419714,296,70.52,1623,386.69,4735,0.0112814916824314,0.00658305417498582,0.000705242141077019,0.00386691890191893,0.000126276464449601
"714","New Mexico","1996",7.2,3824,896.1,1468.59,70,16.4,426736,375,87.88,1998,468.21,6267,0.0146858947920963,0.00896104383037756,0.000878763450939222,0.00468205166660418,0.000164035844175322
"715","New Mexico","1997",6.3,3629,841.94,1317.09,49,11.37,431027,270,62.64,1729,401.13,5677,0.0131708686462797,0.00841942616123816,0.000626410874492781,0.0040113496370297,0.00011368197351906
"716","New Mexico","1998",6.1,3614,855.55,1316.95,37,8.76,422417,219,51.84,1693,400.79,5563,0.013169451040086,0.00855552688457141,0.000518445043641709,0.00400788794011605,8.75911717568185e-05
"717","New Mexico","1999",5.6,3320,790.16,1250.69,48,11.42,420169,220,52.36,1667,396.75,5255,0.0125068722347436,0.00790158245848694,0.000523598837610581,0.00396745119225835,0.000114239746387763
"718","New Mexico","2000",4.9,3317,739.4,1144.88,33,7.36,448607,239,53.28,1547,344.85,5136,0.0114487736482043,0.00739399964779863,0.000532760300218231,0.00344845265455064,7.35610456368269e-05
"719","New Mexico","2001",4.9,3396,752.83,1165.82,34,7.54,451098,219,48.55,1610,356.91,5259,0.0116582206083822,0.00752829762047271,0.000485482090366173,0.00356906924881068,7.53716487326479e-05
"720","New Mexico","2002",5.5,3250,710.4,1068.66,51,11.15,457488,293,64.05,1295,283.07,4889,0.0106866191025776,0.00710401147133914,0.000640453957262267,0.00283067534011821,0.000111478333857937
"721","New Mexico","2003",5.9,3045,649.58,946.96,51,10.88,468764,263,56.1,1080,230.39,4439,0.00946958384176259,0.00649580599192771,0.000561049909976022,0.00230393118925515,0.000108796750603715
"722","New Mexico","2004",5.5,3206,669.21,985.23,41,8.56,479074,235,49.05,1238,258.42,4720,0.00985234013951916,0.00669207679815644,0.000490529646776907,0.00258415192642473,8.55817681610774e-05
"723","New Mexico","2005",5.1,3182,648.55,951.84,53,10.8,490631,285,58.09,1150,234.39,4670,0.00951835493476768,0.00648552578210509,0.000580884615933359,0.00234392038008198,0.000108024156647256
"724","New Mexico","2006",4.2,3059,610.63,908.27,34,6.79,500955,286,57.09,1171,233.75,4550,0.00908265213442325,0.00610633689652763,0.000570909562735176,0.00233753530756256,6.7870367597888e-05
"725","New Mexico","2007",3.8,3287,640.59,990.01,47,9.16,513124,307,59.83,1439,280.44,5080,0.00990014109649909,0.00640585901263632,0.000598295928469532,0.0028043903617839,9.1595793609342e-05
"726","New Mexico","2008",4.5,2960,561.18,894.47,38,7.2,527464,370,70.15,1350,255.94,4718,0.00894468627242807,0.00561175739007781,0.000701469673759726,0.00255941637723143,7.2042831359107e-05
"727","New Mexico","2009",7.5,2597,489.41,769.27,56,10.55,530636,326,61.44,1103,207.86,4082,0.00769265560572596,0.00489412704754295,0.000614357111089334,0.00207863771021943,0.000105533736874241
"728","New Mexico","2010",8.1,2971,544.29,786.11,42,7.69,545852,338,61.92,940,172.21,4291,0.0078611052080051,0.00544286729736266,0.000619215464997838,0.00172207851212417,7.69439335204414e-05
"729","New Mexico","2011",7.5,2910,527.21,762.74,38,6.88,551961,264,47.83,998,180.81,4210,0.00762735048309573,0.00527211161658161,0.000478294662122867,0.00180809876060084,6.88454437904127e-05
"730","New Mexico","2012",7.1,2740,494.87,749.71,41,7.4,553684,278,50.21,1092,197.22,4151,0.00749705608253083,0.0049486710831449,0.000502091445662147,0.0019722440959103,7.40494578134821e-05
"731","New Mexico","2013",7,2803,502.18,774.86,37,6.63,558165,439,78.65,1046,187.4,4325,0.00774860480323919,0.00502181254646923,0.000786505782340347,0.00187399783218224,6.62886422473641e-05
"732","New Mexico","2014",6.7,3121,558.44,882.85,30,5.37,558874,402,71.93,1381,247.1,4934,0.00882846580803544,0.00558444300504228,0.000719303456593078,0.00247103998396776,5.36793624323193e-05
"733","New Mexico","2015",6.6,3273,584.76,965.84,43,7.68,559721,404,72.18,1686,301.22,5406,0.00965838337314483,0.00584755619317481,0.000721788176609418,0.00301221501426604,7.68239890945668e-05
"734","New York","1980",7.5,46932,1222.69,3593.57,1936,48.45,9600767,4205,153.1,104738,2169.35,157811,0.0164373325589508,0.00488835944044887,0.000437985840089651,0.0109093367227848,0.000201650555627483
"735","New York","1981",7.6,46288,1098.63,3454.74,1899,37.15,9648644,4219,129.7,111252,2189.24,163658,0.0169617616734538,0.00479735805362909,0.000437263515992506,0.0115303248829576,0.00019681522087456
"736","New York","1982",8.5,45823,1177.05,3352.3,1757,39.35,9684299,3948,132.03,99738,2003.86,151266,0.0156197159959642,0.00473167959807932,0.000407670188621809,0.0102989385189367,0.000181427690326373
"737","New York","1983",8.7,46429,1176.3,3116.68,1722,39.91,9688974,4164,151.94,87387,1748.51,139702,0.0144186577443597,0.00479194185060255,0.000429766866956192,0.00901922123023552,0.000177727796565457
"738","New York","1984",7.2,50642,1261.13,3110,1544,35.51,9752424,4267,146.63,82728,1666.7,139181,0.014271426262845,0.00519276028195657,0.00043753224839281,0.0084828141188283,0.00015831961366733
"739","New York","1985",6.6,53993,1369.76,3271.06,1465,32.76,9785201,4403,159.92,83103,1708.63,142964,0.0146102261977041,0.00551782227059005,0.000449965207664104,0.00849272283727233,0.000149715882177586
"740","New York","1986",6.2,61320,1544.99,3504.51,1666,36.64,9774101,4039,151.47,84554,1771.4,151579,0.015508229350198,0.00627372277000207,0.00041323493587799,0.00865082118549829,0.000170450458819691
"741","New York","1987",4.9,68031,1587.21,3540.91,1765,38.8,9854448,4052,154.57,82703,1760.32,156551,0.0158863286913686,0.00690358303174364,0.000411184878138278,0.008392453844193,0.000179106937293697
"742","New York","1988",4.3,75783,1860.92,3979.39,1991,43.68,9913902,3924,156.95,90494,1917.83,172192,0.0173687413896163,0.00764411429525932,0.000395807826222208,0.00912799016976363,0.000200829098371156
"743","New York","1989",5,75485,1901.48,4137.68,1997,42.54,9924652,3701,145.03,97454,2048.63,178637,0.0179993212860259,0.00760580824395656,0.000372909800766818,0.00981938711805714,0.00020121612324543
"744","New York","1990",5.3,73894,1972.49,4438.14,2335,46.71,9850582,3672,167.88,104885,2251.07,184786,0.0187588916066076,0.00750148569901758,0.00037276985258333,0.0106475942233667,0.000237041831639999
"745","New York","1991",7.2,72196,2025.88,4649.26,2272,50.58,9887520,3406,153.81,104081,2419.01,181955,0.0184024912212567,0.00730172985743645,0.00034447465087302,0.010526502095571,0.000229784617376248
"746","New York","1992",8.6,68939,1971.89,4612.13,2138,55.91,9921170,3309,156.31,97391,2428.03,171777,0.0173141877419699,0.00694867641618882,0.000333529210768488,0.00981648333815467,0.000215498776857971
"747","New York","1993",7.9,67781,1905.15,4414.38,2084,55.27,9911489,3249,141.43,91725,2312.52,164839,0.0166311035607263,0.00683862939261699,0.000327801402998076,0.00925441172360682,0.00021026104150446
"748","New York","1994",6.9,65092,2002.06,4384.99,1701,53.36,9896505,3063,133.48,78042,2196.11,147898,0.0149444677691771,0.00657727147109005,0.000309503203403626,0.00788581423441912,0.000171878860264305
"749","New York","1995",6.3,56577,1907.26,3954.19,1286,40.06,9870124,2681,124.75,63948,1882.13,124492,0.0126130127645813,0.00573214683017154,0.000271627793126003,0.00647894595853102,0.000130292182752719
"750","New York","1996",6.2,49215,1300.77,3136.71,1086,35.25,9899241,2710,127.68,54076,1673.01,107087,0.0108176980437187,0.00497159327669667,0.000273758361878451,0.00546264102470078,0.000109705380442804
"751","New York","1997",6.4,48668,1280.29,2881.51,861,29.13,9873365,2483,111.94,48548,1460.16,100560,0.0101849774620912,0.00492922119257214,0.000251484676197021,0.00491706728151952,8.72043118025111e-05
"752","New York","1998",5.6,47406,1265.61,2631.9,715,24.96,9916278,2434,108.21,42626,1233.12,93181,0.00939677165162171,0.00478062434312552,0.000245454998337078,0.00429858864384399,7.21036663151235e-05
"753","New York","1999",5.2,43657,1203.85,2446.49,733,22.82,9995175,2081,99.14,39200,1120.68,85671,0.00857123562118722,0.00436780746710288,0.000208200456720368,0.00392189231304104,7.33353843229358e-05
"754","New York","2000",4.5,44740,1325.07,2523.43,756,25.52,10613565,1991,96.52,35717,1076.32,83204,0.00783940174672695,0.00421536024888904,0.000187590126408987,0.00336522177044188,7.12296009870388e-05
"755","New York","2001",4.8,42137,1303.44,2498.63,734,33.12,10630559,1992,117.11,31515,1044.96,76378,0.00718475858136905,0.00396376145412485,0.00018738431346837,0.00296456658582112,6.90462279547106e-05
"756","New York","2002",6.1,38591,1268.1,2425.78,663,24.66,10712275,2109,103.43,30512,1029.58,71875,0.00670959250019254,0.00360250273634685,0.000196876947240432,0.00284832120161217,6.18916149930804e-05
"757","New York","2003",6.4,35469,1266.29,2449.69,706,33.53,10744182,2013,108.1,29375,1041.77,67563,0.00628833353716458,0.0033012285160471,0.000187357213420249,0.00273403782623935,6.57099814578718e-05
"758","New York","2004",5.8,33608,1270.3,2360.06,659,27.98,10748240,1826,107.52,27427,954.26,63520,0.00590980476803644,0.0031268375101412,0.000169888279383415,0.00255176661481322,6.13123636986148e-05
"759","New York","2005",5,32148,1242.86,2420.1,639,30.07,10763604,1754,95.84,28259,1051.35,62800,0.00583447700231261,0.00298673195334945,0.000162956571051852,0.00262542174535592,5.93667325553783e-05
"760","New York","2006",4.5,31099,1226.34,2410.81,721,37.83,10805647,1405,88.78,27112,1057.86,60337,0.00558383963496124,0.00287803219927506,0.000130024606578394,0.00250905845804513,6.6724371062649e-05
"761","New York","2007",4.6,31054,1138.08,2215.8,592,29.25,10833273,1199,84.22,24942,964.24,57787,0.00533421432285515,0.00286653904134051,0.000110677539465681,0.00230235128386407,5.46464581848902e-05
"762","New York","2008",5.4,28725,1182.27,2264.16,613,24.14,11045419,1213,87.15,25363,970.61,55914,0.00506218913017243,0.00260062565304222,0.000109819283451357,0.00229624607269312,5.54981209857227e-05
"763","New York","2009",8.3,30547,1255.2,2333.94,581,32.01,11077220,1109,73.97,21947,972.75,54184,0.00489147999227243,0.00275764135766916,0.000100115371907392,0.00198127327975792,5.24499829379574e-05
"764","New York","2010",8.6,31081,1222.99,2265.26,656,32.79,10819503,1318,83.54,22560,925.94,55615,0.00514025459394946,0.00287268278404285,0.000121817055737218,0.0020851235033624,6.06312508069918e-05
"765","New York","2011",8.3,33198,1129.32,2139.18,590,23.04,10868031,1299,66.71,22693,920.1,57780,0.00531651041481203,0.00305464715733696,0.000119524870696449,0.00208805072418362,5.4287662595e-05
"766","New York","2012",8.5,34926,1224.68,2217.48,502,26.19,10954585,1398,75.02,22993,891.59,59819,0.00546063588899077,0.00318825405070114,0.000127617796566461,0.00209893848101046,4.58255607127061e-05
"767","New York","2013",7.7,35065,1177.94,2130.32,421,25.29,11054215,1322,74.97,21818,852.1,58626,0.00530349735372435,0.00317209317893672,0.000119592390775826,0.00197372676395384,3.80850200579598e-05
"768","New York","2014",6.3,34662,1142.71,2067.27,428,29.88,11134985,2577,110.77,18975,783.93,56642,0.00508685013944788,0.00311289148570923,0.000231432732060259,0.00170408851022251,3.84374114558753e-05
"769","New York","2015",5.3,33763,1123.64,1953.41,430,23.03,11211585,2564,105.57,19211,701.19,55968,0.00499197927857658,0.00301143861461158,0.000228692018122326,0.00171349546027613,3.83531855665368e-05
"770","North Carolina","1980",6.4,2316,902.87,1415.93,72,27.39,459223,209,89.77,946,395.89,3543,0.0077152059021434,0.00504330140258654,0.000455116577349131,0.00206000135010659,0.000156786572101136
"771","North Carolina","1981",6.5,2507,917.9,1475.98,62,23.39,467658,254,99.61,1062,435.08,3885,0.00830735280910409,0.00536075508170501,0.000543131946850049,0.00227089026596359,0.000132575514585445
"772","North Carolina","1982",9.2,3346,1209.95,1860.3,68,28.07,473001,260,102.4,1312,519.88,4986,0.0105412039298014,0.00707398081610821,0.000549681713146484,0.00277377849095456,0.000143762909592157
"773","North Carolina","1983",9,3395,1228.83,1887.18,56,21.36,478186,304,109.48,1391,527.51,5146,0.0107615028461728,0.00709974779688238,0.000635735885199483,0.00290890992208053,0.000117109242010431
"774","North Carolina","1984",6.7,3576,1271.44,1933.93,62,21.33,490020,290,102.93,1450,538.23,5378,0.0109750622423575,0.00729766131994612,0.000591812579078405,0.00295906289539202,0.0001265254479409
"775","North Carolina","1985",5.6,3830,1327.89,1965.26,69,24.25,507504,283,100.5,1428,512.62,5610,0.0110541000662064,0.00754673854787351,0.000557631072858539,0.00281377092594344,0.000135959519530881
"776","North Carolina","1986",5.3,4407,1502.55,2283.7,69,24.8,513668,381,133.47,1793,622.88,6650,0.0129461052664367,0.0085794715652912,0.000741724226543215,0.00349058146507082,0.000134328009531448
"777","North Carolina","1987",4.5,4793,1516.7,2295.38,67,22.79,539346,386,129.05,1870,626.84,7116,0.0131937568833365,0.00888668869334342,0.000715681584734104,0.00346716208148387,0.000124224523775091
"778","North Carolina","1988",3.6,5287,1627.05,2464.49,57,18.26,558800,380,119.54,2268,699.64,7992,0.014302075876879,0.0094613457408733,0.000680028632784538,0.00405869720830351,0.000102004294917681
"779","North Carolina","1989",3.5,5624,1704.87,2710.25,88,27.52,561744,427,141.15,2749,836.7,8888,0.0158221538636817,0.0100116779173431,0.000760132729499558,0.00489368822808966,0.000156654988749324
"780","North Carolina","1990",4.1,6105,1695.12,2870.12,117,35.03,603885,480,143.15,3596,996.82,10298,0.017052915704149,0.0101095407238133,0.000794853324722422,0.00595477615771215,0.00019374549790109
"781","North Carolina","1991",5.8,6304,1782.44,3008.98,139,40.14,613968,527,157.87,3551,1028.53,10521,0.0171360722382926,0.0102676360982983,0.000858350923826649,0.00578368905219816,0.000226396163969458
"782","North Carolina","1992",6,7083,1985.38,3323.56,118,33.06,623625,481,144.17,3945,1160.95,11627,0.0186442172780116,0.0113577871316897,0.000771296853076769,0.00632591701743836,0.000189216275806775
"783","North Carolina","1993",5,7134,1920.82,3205.82,149,40.9,646919,450,126.14,4022,1117.95,11755,0.0181707447145624,0.0110276557034188,0.000695604859340968,0.00621716165393194,0.000230322497870676
"784","North Carolina","1994",4.4,7178,1666.66,2678.12,117,29.65,755211,439,105.42,3538,876.38,11272,0.0149256300557063,0.00950462850779451,0.000581294499153217,0.00468478345786807,0.000154923590890493
"785","North Carolina","1995",4.3,7093,1597.09,2542.31,107,23.83,785037,470,110.43,3597,810.95,11267,0.0143521897693994,0.00903524292485577,0.00059869789576797,0.00458194964059019,0.000136299308185474
"786","North Carolina","1996",4.3,7206,1587.52,2469.2,96,23.01,799246,396,91.94,3326,766.73,11024,0.013792999902408,0.009015997577717,0.000495466977626413,0.0041614221403673,0.000120113206697312
"787","North Carolina","1997",3.7,7449,1640.39,2538.28,82,19.75,810596,447,102.42,3443,775.72,11421,0.0140896328133867,0.00918953461403708,0.000551446096452487,0.00424749196887229,0.000101160134024841
"788","North Carolina","1998",3.5,7011,1444.41,2280.9,93,21.89,849162,437,96.76,3202,717.85,10743,0.012651296219096,0.00825637510863651,0.000514625006771382,0.00377077636540495,0.000109519738283154
"789","North Carolina","1999",3.2,6459,1322.18,2117.5,100,19.97,867939,354,78.29,3256,697.06,10169,0.0117162611658193,0.00744176722096829,0.000407862764549122,0.00375141571009023,0.000115215470211616
"790","North Carolina","2000",3.7,5647,1138.15,1943.14,101,21.4,901903,397,81.46,3420,702.14,9565,0.0106053533473112,0.00626120547331587,0.000440180374164406,0.00379198206459009,0.000111985435240819
"791","North Carolina","2001",5.5,5702,1151.04,2000.47,76,13.93,917250,384,78.45,3800,757.06,9962,0.0108607249931862,0.00621640774052875,0.000418642681929681,0.0041428182065958,8.2856364131916e-05
"792","North Carolina","2002",6.6,5478,1070.86,1861.17,86,17.02,932247,395,81.82,3590,691.46,9549,0.0102429935414112,0.00587612510418376,0.000423707450922341,0.00385091075648406,9.22502298210667e-05
"793","North Carolina","2003",6.4,5295,993.19,1723.06,80,14.39,978160,387,71.93,3436,643.56,9198,0.00940336959188681,0.00541322483029361,0.000395640794961969,0.00351271775578637,8.17862108448516e-05
"794","North Carolina","2004",5.5,5209,961.14,1679.22,75,13.88,983733,411,77.9,3447,626.3,9142,0.00929317202940229,0.00529513597693683,0.000417796292286627,0.00350399956085645,7.62401993223771e-05
"795","North Carolina","2005",5.2,5057,928.05,1788.89,104,18.27,1009206,411,74.2,4411,768.36,9983,0.00989193484779123,0.00501086993141143,0.000407250848686988,0.0043707627580494,0.000103051309643423
